goodreads_link,animal,pronoun,pronoun_extra,flag_anthropomorphic,flag_importance,note,flag_duplicate,pronoun_group,animal_book_rank,num_ratings,title,author,reviewed,duplicate,decade_category,manual_rank,avg_ratings,book_cover_image,description,num_reviews,ISBN,pub_date,pub_year,publisher,decade,animal_group
https://www.goodreads.com/book/show/885500.The_Tale_of_Tom_Kitten,cat,n/a,,,,,,other,54,9510,"The Tale of Tom Kitten (World of Beatrix Potter, #11)",Beatrix Potter,TRUE,,Pre-1950,,4.08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348742834i/885500.jpg,"The Tale of Tom Kitten is set in the cottage garden Beatrix created herself at Hill Top, the farm she owned near the village of Sawrey. Tom and his sisters look so smart in their new clothes. When their mother sends them outside while she waits for her visitors, she couldn't possibly guess what kind of mess they are going to get themselves into!",343,9780723247777,"January 1, 1907",1907,Warne,1900,cat
https://www.goodreads.com/book/show/858152.Puss_in_Boots,cat,he/him,,,,,,he/him,55,9136,Puss in Boots,Charles Perrault,TRUE,,Pre-1950,,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312011494i/858152.jpg,"Charles Perrault's Puss in Boots has been an irresistible magnet for countless illustrators ever since this classic French tale was first published in 1697. So the question Do we really need another edition of Puss? Presented with Fred Marcellino's magnificent interpretation of this nimble new translation of the authentic text, book lovers young and old are apt to decide that this Puss in Boots belongs on their shelf of special favorites.Long regarded as the preeminent designer of book jackets in America, Fred Marcellino provides an unstinting visual feast in his first full-color picture book. The eadventures of that rascal, Puss, and his master, the miller's sonare portrayed in a lavish series of illustrations that range from sumptuous grandeur to comedy both boisterous and sly.Show more",421,9780374460341,"January 1, 1697",1697,"Farrar, Straus and Giroux (BYR)",1690,cat
https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham,mouse,[animal name],,,,,,other,1,792341,Green Eggs and Ham,Dr. Seuss,,,1960s,,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673212751i/23772.jpg,"“Do you like green eggs and ham?” asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes, Dr. Seuss’s beloved favorite has cemented its place as a children’s classic. In this most famous of cumulative tales, the list of places to enjoy green eggs and ham, and friends to enjoy them with, gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way.Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.Show more",11696,9780394800165,"August 12, 1960",1960,Random House Books for Young Readers,1960,mouse
https://www.goodreads.com/book/show/23772.Green_Eggs_and_Ham,fox,[animal name],,,,,,other,1,792341,Green Eggs and Ham,Dr. Seuss,,,1960s,,4.31,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673212751i/23772.jpg,"“Do you like green eggs and ham?” asks Sam-I-am in this Beginner Book by Dr. Seuss. In a house or with a mouse? In a boat or with a goat? On a train or in a tree? Sam keeps asking persistently. With unmistakable characters and signature rhymes, Dr. Seuss’s beloved favorite has cemented its place as a children’s classic. In this most famous of cumulative tales, the list of places to enjoy green eggs and ham, and friends to enjoy them with, gets longer and longer. Follow Sam-I-am as he insists that this unusual treat is indeed a delectable snack to be savored everywhere and in every way.Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.Show more",11696,9780394800165,"August 12, 1960",1960,Random House Books for Young Readers,1960,fox
https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,bird,he/him,,,,,,he/him,3,245845,Are You My Mother?,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389098758i/197084.jpg,"ARE YOU MY MOTHER? tells a very simple story for children who have just started to read. their younger brothers or sisters will also want to follow the baby bird's quest as he asks everyone and everything he meets, ""Are You My Mother?"".Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop,"" ""Fox in Socks,"" and ""Green Eggs and Ham.""Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By,"" by Mike McClintock, and ""Put Me in the Zoo,"" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",2835,9780001713222,"June 12, 1960",1960,"Random House, Inc.",1960,bird
https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,bird,she/her,,,,,,she/her,3,245845,Are You My Mother?,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389098758i/197084.jpg,"ARE YOU MY MOTHER? tells a very simple story for children who have just started to read. their younger brothers or sisters will also want to follow the baby bird's quest as he asks everyone and everything he meets, ""Are You My Mother?"".Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop,"" ""Fox in Socks,"" and ""Green Eggs and Ham.""Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By,"" by Mike McClintock, and ""Put Me in the Zoo,"" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",2835,9780001713222,"June 12, 1960",1960,"Random House, Inc.",1960,bird
https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,kitten,it,,,,,,other,3,245845,Are You My Mother?,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389098758i/197084.jpg,"ARE YOU MY MOTHER? tells a very simple story for children who have just started to read. their younger brothers or sisters will also want to follow the baby bird's quest as he asks everyone and everything he meets, ""Are You My Mother?"".Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop,"" ""Fox in Socks,"" and ""Green Eggs and Ham.""Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By,"" by Mike McClintock, and ""Put Me in the Zoo,"" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",2835,9780001713222,"June 12, 1960",1960,"Random House, Inc.",1960,cat
https://www.goodreads.com/book/show/197084.Are_You_My_Mother_,dog,[animal name],,,,,,other,3,245845,Are You My Mother?,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389098758i/197084.jpg,"ARE YOU MY MOTHER? tells a very simple story for children who have just started to read. their younger brothers or sisters will also want to follow the baby bird's quest as he asks everyone and everything he meets, ""Are You My Mother?"".Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop,"" ""Fox in Socks,"" and ""Green Eggs and Ham.""Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By,"" by Mike McClintock, and ""Put Me in the Zoo,"" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",2835,9780001713222,"June 12, 1960",1960,"Random House, Inc.",1960,dog
https://www.goodreads.com/book/show/231850.Corduroy,bear,he/him,,,,does Corduroy count as a bear or is he just a teaddy bear?,,he/him,4,223310,Corduroy,Don Freeman,,,1960s,,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347517273i/231850.jpg,"Corduroy has been on the department store shelf for a long time...Yet as soon as Lisa sees him, she knows that he's the bear she's always wanted. Her mother, though, thinks he's a little shopworn—he's even missing a button! Still, Corduroy knows that with a bit of work he can tidy himself up and be just the bear for Lisa. And where better to start than with a quick search through the department store for a new button!Corduroy, with his unaffected simplicity and childlike emotion, is one of the best-loved bears in children's books. His story has become an irresistible childhood classic, as basic and appealing as a small bear's desire for a home and a friend and the perfect fulfillment found in the devotion of a young girl.Don Freemanwas born in San Diego, California, and moved to New York City to study art, making his living as a jazz trumpeter. With this loss of his trumpet on a subway train, Mr. Freeman turned his talents to art full-time. In the 1940s he began writing and illustrating children's books; his many popular titles includeBeady Bear,Dandelion,Mop Top,Norman the Doorman,and his follow-up toCorduroy,A Pocket For Corduroy.At the time of his death in 1978, theLos Angeles Timeswrote:""Ingeniousness and humor, theatricality and commonality, humanity and beauty: these elements survive in his picture books.""Edition MSRP: U.S. $16⁹⁹ / CAN. $21⁰⁰(ISBN 978-0-670-24133-0)Reinforced Binding. Age Group: 3-8.Show more",3312,9780670241330,"January 1, 1968",1968,Viking Books for Young Readers,1960,bear
https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,bird,he/him,,,,,,he/him,5,206723,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,,,1960s,,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165640023i/7770.jpg,"From there to here, from here to there, funny things are everywhere. In this exploration of simple concepts such as colour, numbers and opposites, Dr Seuss presents a crazy world of boxing Goxes, singing Yinks and hump Wumps.",3407,9780007173686,"May 14, 1960",1960,Harper Collins Children's Books,1960,bird
https://www.goodreads.com/book/show/7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,mouse,[animal name],,,,,,other,5,206723,"One Fish, Two Fish, Red Fish, Blue Fish",Dr. Seuss,,,1960s,,4.18,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165640023i/7770.jpg,"From there to here, from here to there, funny things are everywhere. In this exploration of simple concepts such as colour, numbers and opposites, Dr Seuss presents a crazy world of boxing Goxes, singing Yinks and hump Wumps.",3407,9780007173686,"May 14, 1960",1960,Harper Collins Children's Books,1960,mouse
https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,bear,[animal name],,,,,,other,6,184033,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,1960s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430155496i/759611.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",4456,9780805047905,"January 1, 1967",1967,Henry Holt and Co.,1960,bear
https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,bird,[animal name],,,,,,other,6,184033,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,1960s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430155496i/759611.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",4456,9780805047905,"January 1, 1967",1967,Henry Holt and Co.,1960,bird
https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,duck,[animal name],,,,,,other,6,184033,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,1960s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430155496i/759611.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",4456,9780805047905,"January 1, 1967",1967,Henry Holt and Co.,1960,duck
https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,frog,[animal name],,,,,,other,6,184033,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,1960s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430155496i/759611.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",4456,9780805047905,"January 1, 1967",1967,Henry Holt and Co.,1960,frog
https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,cat,[animal name],,,,,,other,6,184033,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,1960s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430155496i/759611.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",4456,9780805047905,"January 1, 1967",1967,Henry Holt and Co.,1960,cat
https://www.goodreads.com/book/show/759611.Brown_Bear_Brown_Bear_What_Do_You_See_,dog,[animal name],,,,,,other,6,184033,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,,,1960s,,4.26,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430155496i/759611.jpg,"A big happy frog, a plump purple cat, a handsome blue horse, and a soft yellow duck--all parade across the pages of this delightful book. Children will immediately respond to Eric Carle's flat, boldly colored collages. Combined with Bill Martin's singsong text, they create unforgettable images of these endearing animals.",4456,9780805047905,"January 1, 1967",1967,Henry Holt and Co.,1960,dog
https://www.goodreads.com/book/show/460548.Go_Dog_Go_,dog,[animal name],,,,there are so many dogs mentioned in this book... should i try to include them all?,,other,7,92793,"Go, Dog. Go!",P.D. Eastman,,,1960s,,4.14,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333578440i/460548.jpg,"Reading goes to the dogs in this timeless Beginner Book edited by Dr. Seuss. From big dogs and little dogs to red, green, and blue dogs, dogs going up and dogs going fast . . . who knew dogs were so busy? And laughter will ensue at the repeated question “Do you like my hat?” Like P. D. Eastman’s classicAre You My Mother?Go, Dog. Go!has been a go-to favorite for over fifty years, leaving audiences of all breeds wagging their tails with delight.Originally created by Dr. Seuss, Beginner Books encourage children to read all by themselves, with simple words and illustrations that give clues to their meaning.""The canine cartoons make an elementary text funny and coherent and still one of the best around.""--School Library Journal.Show more",1932,9780394800202,"January 1, 1961",1961,Random House,1960,dog
https://www.goodreads.com/book/show/858719.Clifford_the_Big_Red_Dog,dog,he/him,,,,,,he/him,8,91493,Clifford the Big Red Dog,Norman Bridwell,,,1960s,,4.17,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388851547i/858719.jpg,"It only takes a little to beBIG!Meet Clifford & Emily Elizabeth in the original Clifford book! Clifford is big. Clifford is red. But most of all, Clifford knows how to be a good friend!Like other dogs, Clifford sometimes chases cars; unlike other dogs, Clifford catches them. Like other dogs, Clifford digs in the garden; but while other dogs may dig up a few flowers, Clifford can dig up a whole tree. Also like other dogs, Clifford chases cats—big cats, like lions! When Clifford messes up, he messes up big time!This is how it all began—in 1963,Norman Bridwellpublished his very firstClifford book, and kids have loved Clifford ever since. He's an adorable dog whose well-meaning bumblings have great kid-appeal. Clifford is Emily Elizabeth's, and everyone's, favorite big red dog!Orifinally published in 1963,Clifford the Big Red Doglaunched a popular children's book series, now with more than ninety million books in print. Clifford books, with their understated texts, slapstick illustrations, and tounge-in-cheek humor, have entertained generations of children all around the world.Show more",1006,9780590442978,"January 1, 1963",1963,Scholastic,1960,dog
https://www.goodreads.com/book/show/105551.Fox_in_Socks,fox,he/him,,,,,,he/him,9,64620,Fox in Socks,Dr. Seuss,,,1960s,,4.11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1673300877i/105551.jpg,"An alternate cover edition existshere.This is a book you READ ALOUD to find out just how smart your tongue is. The first time you read it, don't go fast! This Fox is a tricky fox. He'll try to get your tongue in trouble.Dr. Seuss gives fair warning to anyone brave enough to read along with the Fox in Socks, who likes to play tongue-twisting games with his friend Mr. Knox.""Here's an easy game to play. Here's an easy thing to say.... New socks. Two socks. Whose socks? Sue's socks.""But Mr. Fox Socks isn't about to let Knox off so easy. Soon Goo-Goose is choosing to chew chewy gluey blue goo, while tweetle beetles battle with paddles in a puddle (in case you were wondering, that's called a""tweetle beetle puddle paddle battle""). Mr. Knox gets exasperated:""I can't blab such blibber blubber! My tongue isn't made of rubber.""But he catches on to the game before it's all through.One ofDr Seuss'best, this must-read-aloud classic is guaranteed to get many giggles out of readers young and old.Best Audience: Ages 4 to 8Show more",1808,9780007158478,"January 1, 1965",1965,Green Back Books / HarperCollins Children's Books,1960,fox
https://www.goodreads.com/book/show/239957.Hop_on_Pop,puppy,[animal name],,,,,,other,10,57933,Hop on Pop,Dr. Seuss,,,1960s,,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1650237283i/239957.jpg,"""HOP ... POPWe like to HopWe like to hopon top of Pop...""JoinDr. Seussin this classic rhyming picture book — the simplest Seuss for youngest use!Full of short, simple words and silly rhymes, this book is perfect for reading alone or reading aloud with Dad! The rollicking rhythm will keep kids entertained on every page, and it's an especially good way to show Pop some love on Father's Day!This charming book introduces young children to words that rhyme, such asHopandPop, CupandPup, MouseandHouse, TallandSmall. And once they have learned to recognize one word, children soon find to their delight they can read another simply by changing the first letter.Originally created byDr. Seusshimself, Beginner Books are fun, funny, and easy to read. These unjacketed hardcover early readers encourage children to read all on their own, using simple words and illustrations. Smaller than the classic large format Seuss picture books likeThe LoraxandOh, The Places You'll Go!, these portable packages are perfect for readers ages 3-7, and lucky parents too!With his unique combination of hilarious stories, wacky pictures and riotous rhymes,Dr. Seusshas been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat',and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",1616,9780394800295,"January 1, 1963",1963,Random House,1960,dog
https://www.goodreads.com/book/show/239957.Hop_on_Pop,mouse,[animal name],,,,,,other,10,57933,Hop on Pop,Dr. Seuss,,,1960s,,4.03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1650237283i/239957.jpg,"""HOP ... POPWe like to HopWe like to hopon top of Pop...""JoinDr. Seussin this classic rhyming picture book — the simplest Seuss for youngest use!Full of short, simple words and silly rhymes, this book is perfect for reading alone or reading aloud with Dad! The rollicking rhythm will keep kids entertained on every page, and it's an especially good way to show Pop some love on Father's Day!This charming book introduces young children to words that rhyme, such asHopandPop, CupandPup, MouseandHouse, TallandSmall. And once they have learned to recognize one word, children soon find to their delight they can read another simply by changing the first letter.Originally created byDr. Seusshimself, Beginner Books are fun, funny, and easy to read. These unjacketed hardcover early readers encourage children to read all on their own, using simple words and illustrations. Smaller than the classic large format Seuss picture books likeThe LoraxandOh, The Places You'll Go!, these portable packages are perfect for readers ages 3-7, and lucky parents too!With his unique combination of hilarious stories, wacky pictures and riotous rhymes,Dr. Seusshas been delighting young children and helping them learn to read for over fifty years. Creator of the wonderfully anarchic'Cat in the Hat',and ranked among the world's top children's authors, Dr. Seuss is a global best-seller, with nearly half a billion books sold worldwide.Show more",1616,9780394800295,"January 1, 1963",1963,Random House,1960,mouse
https://www.goodreads.com/book/show/17797344-dr-seuss-s-abc,fox,[animal name],,,,,,other,13,48888,Dr. Seuss's ABC: An Amazing Alphabet Book!,Dr. Seuss,,,1960s,,4.12,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435186982i/17797344.jpg,"From Aunt Annie's Alligator to Zizzer-Zazzer-Zuzz, this sturdy board book version of 'Dr. Seuss's ABC' is now available in a bigger trim size. With Dr. Seuss as your guide, learning the alphabet is as fun and as funny as the feather on a Fiffer-feffer-feff!",1654,9780385375160,"January 1, 1963",1963,Random House Books for Young Readers,1960,fox
https://www.goodreads.com/book/show/457762.Sylvester_and_the_Magic_Pebble,dog,[animal name],,,,,,other,15,45366,Sylvester and the Magic Pebble,William Steig,,,1960s,,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328018633i/457762.jpg,"One rainy day, Sylvester finds a magic pebble that can make wishes come true. But when a lion frightens him on his way home, Sylvester makes a wish that brings unexpected results.",1698,9780671661540,"January 1, 1969",1969,Simon & Schuster Children's Publishing,1960,dog
https://www.goodreads.com/book/show/457762.Sylvester_and_the_Magic_Pebble,wolf,he/him,,,,,,he/him,15,45366,Sylvester and the Magic Pebble,William Steig,,,1960s,,4.16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328018633i/457762.jpg,"One rainy day, Sylvester finds a magic pebble that can make wishes come true. But when a lion frightens him on his way home, Sylvester makes a wish that brings unexpected results.",1698,9780671661540,"January 1, 1969",1969,Simon & Schuster Children's Publishing,1960,wolf
https://www.goodreads.com/book/show/375901.Fr_d_ric,mouse,he/him,,,,,,he/him,26,21683,Frédéric,Leo Lionni,,,1960s,,4.2,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329956148i/375901.jpg,"Frederick, the poet mouse, stores up something special for the long cold winter.",732,9782211065894,"May 12, 1967",1967,L'École des loisirs,1960,mouse
https://www.goodreads.com/book/show/160988.The_Best_Nest,bird,he/him,,,,,,he/him,32,14608,The Best Nest,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320398047i/160988.jpg,"Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop, "" ""Fox in Socks, "" and ""Green Eggs and Ham."" Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By, "" by Mike McClintock, and ""Put Me in the Zoo, "" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",240,9780394800516,"July 12, 1968",1968,Random House Books for Young Readers,1960,bird
https://www.goodreads.com/book/show/160988.The_Best_Nest,bird,she/her,,,,,,she/her,32,14608,The Best Nest,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320398047i/160988.jpg,"Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop, "" ""Fox in Socks, "" and ""Green Eggs and Ham."" Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By, "" by Mike McClintock, and ""Put Me in the Zoo, "" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",240,9780394800516,"July 12, 1968",1968,Random House Books for Young Readers,1960,bird
https://www.goodreads.com/book/show/160988.The_Best_Nest,cat,[animal name],,,,,,other,32,14608,The Best Nest,P.D. Eastman,,,1960s,,4.21,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320398047i/160988.jpg,"Back in 1957, Theodor Geisel responded to an article in Life magazine that lamented the use of boring reading primers in schools. Using the pseudonym of ""Dr. Seuss"" (Seuss was Geisel's middle name) and only two hundred twenty-three words, Geisel created a replacement for those dull primers: ""The Cat in the Hat."" The instant success of the book prompted Geisel and his wife to found Beginner Books, and Geisel wrote many popular books in this series, including ""Hop on Pop, "" ""Fox in Socks, "" and ""Green Eggs and Ham."" Other favorite titles in this series are ""Go, Dog, Go!"" and ""Are You My Mother?"" by P. D. Eastman, ""A Fly Went By, "" by Mike McClintock, and ""Put Me in the Zoo, "" by Robert Lopshire. These affordable hardcover books combine large print, easy vocabulary, and large, bright illustrations in stories kids will want to read again and again. Grades 1 - Grades 2.Show more",240,9780394800516,"July 12, 1968",1968,Random House Books for Young Readers,1960,cat
https://www.goodreads.com/book/show/767680.If_You_Give_a_Mouse_a_Cookie,mouse,he/him,,,,,,he/him,2,301011,If You Give a Mouse a Cookie,Laura Joffe Numeroff,TRUE,,1980s,,4.28,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276046901i/767680.jpg,"""If you give a mouse a cookie, he's going to ask for a glass of milk...""If a hungry little traveler shows up at your house, you might want to give him a cookie. If you give him a cookie, he's going to ask for a glass of milk. He'll want to look in a mirror to make sure he doesn't have a milk mustache, and then he'll ask for a pair of scissors to give himself a trim...The consequences of giving a cookie to this energetic mouse run the young host ragged, but readers of all ages will come away smiling at the antics that tumble like dominoes through the pages of this delightful picture book.This book is a great first introduction to Mouse, the star of the'If You Give...' Series,and a perennial favorite among children. With its spare, rhythmic text and circular tale,'If You Give a Mouse a Cookie' (1985)is perfect for beginning readers and story time. Sure to inspire giggles and requests to""read it again!""The award-winningIf You Give a Mouse a Cookie, one of the most beloved children’s books of all time, is from the #1 Best-Selling teamLaura NumeroffandFelicia Bond.Age: Preschool-2+Show more",4966,9780060245863,"January 1, 1985",1985,Harper Collins Publishers,1980,mouse
https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,pig,he/him,,,,,,he/him,4,192544,The True Story of the 3 Little Pigs,Jon Scieszka,TRUE,,1980s,,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644190639i/125507.jpg,"You thought you knew the story of the “The Three Little Pigs”… You thought wrong.In this hysterical and clever fracture fairy tale picture book that twists point of view and perspective, young readers will finally hear the other side of the story of “The Three Little Pigs.”",4032,9780140544510,"October 1, 1989",1989,Puffin Books,1980,pig
https://www.goodreads.com/book/show/125507.The_True_Story_of_the_3_Little_Pigs,pig,he/him,,,,,,he/him,4,192544,The True Story of the 3 Little Pigs,Jon Scieszka,TRUE,,1980s,,4.32,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1644190639i/125507.jpg,"You thought you knew the story of the “The Three Little Pigs”… You thought wrong.In this hysterical and clever fracture fairy tale picture book that twists point of view and perspective, young readers will finally hear the other side of the story of “The Three Little Pigs.”",4032,9780140544510,"October 1, 1989",1989,Puffin Books,1980,pig
